File Name ,Song Type,# Song Types,# Notes,# Unique Note Types ,# Note Types,Song Length,PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth,Note Length (s),PFC Max Freq (Hz),PFC Min Freq (Hz),Bandwidth
GC-BCVI-KSWM-24-112-T1,b,13,5,40,4,1.1704,7406.25,2250,5156.25,0.1078,6187.5,2718.75,3468.75,0.0554,6281.25,4406.25,1875,0.0527,6375,4312.5,2062.5,0.0525,6093.75,4406.25,1687.5,0.0794,5812.5,4406.25,1406.25,0.0857,7406.25,2250,5156.25,0.0626,4781.25,3937.5,843.75,0.1063,4593.75,3562.5,1031.25,0.1063,4593.75,3562.5,1031.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-12-T13,m,13,12,40,4,1.5507,6937.5,2343.75,4593.75,0.0576,3562.5,2906.25,656.25,0.0559,3281.25,2531.25,750,0.0559,3000,2718.75,281.25,0.0707,3093.75,2718.75,375,0.0592,3375,2718.75,656.25,0.0839,5906.25,5156.25,750,0.0872,5812.5,5250,562.5,0.0345,3468.75,2531.25,937.5,0.0378,2812.5,2343.75,468.75,0.0362,3000,2531.25,468.75,0.0378,3000,2531.25,468.75,0.2023,6937.5,3750,3187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-39-T16,c,13,7,40,4,0.9222,7218.75,2156.25,5062.5,0.0676,5062.5,3468.75,1593.75,0.1447,4968.75,4406.25,562.5,0.1247,7218.75,2343.75,4875,0.0602,3562.5,2343.75,1218.75,0.0602,3656.25,2156.25,1500,0.0549,3656.25,2156.25,1500,0.0518,3656.25,2250,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-13-T13,d,13,11,40,4,1.2387,5906.25,2437.5,3468.75,0.0995,5250,4031.25,1218.75,0.0371,4781.25,4031.25,750,0.0327,4968.75,4406.25,562.5,0.032,4781.25,4593.75,187.5,0.0362,4968.75,4500,468.75,0.0383,5062.5,3000,2062.5,0.0709,5906.25,3937.5,1968.75,0.1649,3468.75,2437.5,1031.25,0.0465,4312.5,4031.25,281.25,0.0452,5531.25,3843.75,1687.5,0.0452,5531.25,3843.75,1687.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-22-T13,d,13,38,40,11,3.311,6375,2343.75,4031.25,0.0743,5906.25,3843.75,2062.5,0.1905,3375,2343.75,1031.25,0.0542,4875,4031.25,843.75,0.0589,4500,3750,750,0.0635,4781.25,3468.75,1312.5,0.1133,3750,2625,1125,0.0504,3562.5,3281.25,281.25,0.0472,3187.5,3000,187.5,0.0346,3656.25,3093.75,562.5,0.0567,5062.5,3093.75,1968.75,0.1731,6375,4125,2250,0.107,5156.25,3375,1781.25,0.1196,4031.25,2531.25,1500,0.0322,3937.5,3843.75,93.75,0.0285,3000,2812.5,187.5,0.0335,2906.25,2625,281.25,0.0359,2906.25,2625,281.25,0.0409,2906.25,2812.5,93.75,0.026,3468.75,2625,843.75,0.0347,3468.75,2718.75,750,0.0285,3468.75,3000,468.75,0.0335,3468.75,3093.75,375,0.031,3281.25,2812.5,468.75,0.031,3375,2812.5,562.5,0.0347,3562.5,2906.25,656.25,0.0335,3562.5,3093.75,468.75,0.0347,3562.5,3000,562.5,0.0335,3750,3000,750,0.0335,3656.25,2906.25,750,0.0347,3750,2718.75,1031.25,0.0322,3375,2718.75,656.25,0.0322,3468.75,3000,468.75,0.031,3468.75,3000,468.75,0.0409,5906.25,5062.5,843.75,0.0347,6093.75,5718.75,375,0.0359,5906.25,5250,656.25,0.0285,5343.75,5156.25,187.5,0.0359,5812.5,4875,937.5,,,,,,,,
GC-BCVI-KSWM-24-55-T17,e,13,3,40,2,0.515,7312.5,3375,3937.5,0.2875,7312.5,3375,3937.5,0.0525,6281.25,4125,2156.25,0.037,6281.25,3937.5,2343.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-64-T17,e,13,3,40,2,0.458,7031.25,2156.25,4875,0.04,3000,2156.25,843.75,0.215,5250,4406.25,843.75,0.2803,7031.25,3000,4031.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-99-T17,e,13,6,40,3,0.8708,7218.75,2156.25,5062.5,0.0402,3562.5,2156.25,1406.25,0.0428,2906.25,2156.25,750,0.0394,3281.25,2531.25,750,0.2962,7218.75,3000,4218.75,0.0642,6000,3281.25,2718.75,0.0634,6093.75,3281.25,2812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-59-T17,e,13,3,40,2,0.5842,6843.75,2437.5,4406.25,0.3474,6843.75,2437.5,4406.25,0.0705,6000,3187.5,2812.5,0.0767,6187.5,3187.5,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-101-T10,f,13,3,40,2,0.3531,7031.25,3187.5,3843.75,0.0706,6843.75,5062.5,1781.25,0.0717,7031.25,4781.25,2250,0.1149,4500,3187.5,1312.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-107-T10,f,13,3,40,2,0.4029,6843.75,2906.25,3937.5,0.2215,6843.75,4687.5,2156.25,0.0544,5718.75,4312.5,1406.25,0.1518,4968.75,2906.25,2062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-102-T10,f,13,3,40,2,0.3707,6562.5,3093.75,3468.75,0.08,6562.5,4125,2437.5,0.0834,6468.75,4687.5,1781.25,0.1461,4500,3093.75,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-111-T5,g,13,8,40,3,0.7373,6000,2062.5,3937.5,0.0476,4875,4031.25,843.75,0.0572,5156.25,3843.75,1312.5,0.0505,4875,3937.5,937.5,0.0625,5625,4500,1125,0.0652,6000,4500,1500,0.0602,5812.5,4218.75,1593.75,0.1006,4312.5,2062.5,2250,0.0579,2437.5,2250,187.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-38-T5,g,13,6,40,2,0.4673,7031.25,2625,4406.25,0.0636,7031.25,5718.75,1312.5,0.0672,6562.5,5343.75,1218.75,0.0878,6468.75,5343.75,1125,0.0967,3750,2625,1125,0.044,3187.5,2718.75,468.75,0.0476,3281.25,2625,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-89-T19,h,13,2,40,1,0.134,4875,3750,1125,0.0505,4875,3750,1125,0.0443,4593.75,4312.5,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-KSWM-24-98-T9,i,13,5,40,3,0.6774,6000,2250,3750,0.0911,6000,3375,2625,0.2074,3375,2250,1125,0.06,4312.5,3468.75,843.75,0.0669,4687.5,3656.25,1031.25,0.0649,5062.5,3562.5,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-306-T1-N,a,23,5,38,2,0.4643,5812.5,2062.5,3750,0.1336,5812.5,3843.75,1968.75,0.0482,3281.25,2062.5,1218.75,0.0388,3000,2156.25,843.75,0.0454,3375,2062.5,1312.5,0.036,3562.5,2906.25,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-300-T1-N,a,23,5,38,2,0.4544,5906.25,2625,3281.25,0.0901,5906.25,3656.25,2250,0.0392,3468.75,2625,843.75,0.0352,3375,2625,750,0.0382,3375,2812.5,562.5,0.0392,3375,3000,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-302-T1-N,a,23,5,38,2,0.4411,5718.75,2437.5,3281.25,0.1246,5718.75,3281.25,2437.5,0.0304,3281.25,2437.5,843.75,0.0377,3281.25,2625,656.25,0.0449,3281.25,2812.5,468.75,0.0629,3562.5,3000,562.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-263-T1-N,a,23,5,38,2,0.4087,6000,2343.75,3656.25,0.1574,6000,2531.25,3468.75,0.0317,2906.25,2343.75,562.5,0.0443,3375,2531.25,843.75,0.0384,3281.25,2906.25,375,0.0496,3375,2906.25,468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-335-T5-N,b,23,8,38,2,0.5638,7406.25,2343.75,5062.5,0.0441,6937.5,5437.5,1500,0.0475,7312.5,5343.75,1968.75,0.0518,7406.25,5250,2156.25,0.039,3375,2718.75,656.25,0.0398,3187.5,2718.75,468.75,0.0514,3187.5,2531.25,656.25,0.0343,2906.25,2437.5,468.75,0.0381,3281.25,2343.75,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-336-T5-N,b,23,8,38,2,0.05278,7312.5,2625,4687.5,0.0427,6937.5,5625,1312.5,0.0548,7312.5,5625,1687.5,0.0441,6468.75,4968.75,1500,0.0373,3562.5,2906.25,656.25,0.0417,3281.25,2812.5,468.75,0.0417,3000,2718.75,281.25,0.0364,3281.25,2906.25,375,0.0393,3000,2625,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-326-T5-N,b,23,8,38,2,0.5425,6656.25,2343.75,4312.5,0.0439,6656.25,5062.5,1593.75,0.0482,6562.5,5062.5,1500,0.0415,6656.25,4781.25,1875,0.0381,3468.75,2625,843.75,0.04,3281.25,2718.75,562.5,0.0419,3187.5,2531.25,656.25,0.041,2718.75,2437.5,281.25,0.0376,3000,2343.75,656.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-284-T5-N,b,23,8,38,2,0.542,7406.25,2625,4781.25,0.0417,7406.25,5250,2156.25,0.0543,7312.5,5156.25,2156.25,0.0631,7125,5531.25,1593.75,0.0412,3562.5,2812.5,750,0.0408,3093.75,2718.75,375,0.0417,3093.75,2718.75,375,0.0442,3093.75,2625,468.75,0.0518,3093.75,2625,468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-223-T26-N,c,23,7,38,5,1.1023,7031.25,2437.5,4593.75,0.0831,4312.5,3000,1312.5,0.0575,7031.25,2812.5,4218.75,0.0511,6656.25,2906.25,3750,0.0575,6843.75,4593.75,2250,0.1342,6468.75,3937.5,2531.25,0.1342,4406.25,2812.5,1593.75,0.1204,4406.25,2812.5,1593.75,0.0973,3937.5,2437.5,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-135-T12-N,c,23,7,38,5,1.0817,6656.25,2343.75,4312.5,0.1565,4218.75,2812.5,1406.25,0.0302,5625,4312.5,1312.5,0.0204,5343.75,4781.25,562.5,0.0423,6656.25,5812.5,843.75,0.1338,6468.75,4781.25,1687.5,0.1489,4406.25,2531.25,1875,0.1488,4406.25,2531.25,1875,0.1198,4687.5,2343.75,2343.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-167-T26-N,c,23,7,38,5,1.0166,6656.25,2343.75,4312.5,0.1187,4125,3000,1125,0.0389,5906.25,4312.5,1593.75,0.0518,6656.25,4500,2156.25,0.0727,5812.5,4500,1312.5,0.2087,6281.25,3468.75,2812.5,0.1504,4500,2531.25,1968.75,0.1335,4500,2531.25,1968.75,0.1196,4312.5,2343.75,1968.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-253-T26-N,c,23,5,38,3,0.5133,6281.25,2437.5,3843.75,0.0574,5812.5,2812.5,3000,0.0682,6281.25,3093.75,3187.5,0.0624,5812.5,3000,2812.5,0.1495,4500,2906.25,1593.75,0.1384,4500,2906.25,1593.75,0.1125,4500,2437.5,2062.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-227-T26-N,c,23,7,38,5,0.9782,6937.5,2437.5,4500,0.1568,4125,2812.5,1312.5,0.0575,5906.25,3468.75,2437.5,0.0604,6562.5,5062.5,1500,0.0878,6937.5,2812.5,4125,0.1784,6562.5,4593.75,1968.75,0.1582,4312.5,2625,1687.5,0.114,4218.75,2625,1593.75,0.1154,4218.75,2437.5,1781.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-132-T12-N,c,23,7,38,5,1.0932,6375,2250,4125,0.1319,3937.5,2531.25,1406.25,0.0426,5625,4500,1125,0.0618,5343.75,4500,843.75,0.0484,5343.75,4500,843.75,0.1745,6375,4218.75,2156.25,0.1356,4500,2812.5,1687.5,0.1415,4500,2812.5,1687.5,0.1415,4781.25,2250,2531.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-202-T19-N,d,23,2,38,2,0.4231,5625,3281.25,2343.75,0.1748,5625,4500,1125,0.1471,4218.75,3281.25,937.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-192-T19-N,d,23,2,38,2,0.4506,5718.75,3281.25,2437.5,0.1817,5718.75,4312.5,1406.25,0.1876,4031.25,3281.25,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-206-T19-N,d,23,1,38,1,0.2592,4218.75,3093.75,1125,0.2592,4218.75,3093.75,1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-298-T12-N,e,23,5,38,3,0.3983,6750,2062.5,4687.5,0.0474,5156.25,4218.75,937.5,0.0486,6750,3843.75,2906.25,0.0478,6562.5,3562.5,3000,0.0556,5812.5,3468.75,2343.75,0.1261,5062.5,2062.5,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-251-T12-N,e,23,8,38,4,1.01,6468.75,2062.5,4406.25,0.1025,5718.75,3937.5,1781.25,0.0544,6468.75,3656.25,2812.5,0.0554,5906.25,3937.5,1968.75,0.1388,4687.5,2156.25,2531.25,0.2296,5156.25,4218.75,937.5,0.0581,2531.25,2343.75,187.5,0.0653,2625,2156.25,468.75,0.059,2531.25,2062.5,468.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-252-T12-N,e,23,6,38,4,0.4627,7500,2250,5250,0.0577,5343.75,3093.75,2250,0.0528,4687.5,4406.25,281.25,0.0363,6937.5,3656.25,3281.25,0.0482,5718.75,3656.25,2062.5,0.0394,7500,3468.75,4031.25,0.1363,5156.25,2250,2906.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-12-T9-N,e,23,5,38,3,0.4271,6562.5,2062.5,4500,0.048,4593.75,3281.25,1312.5,0.0394,5156.25,3562.5,1593.75,0.0437,6562.5,3093.75,3468.75,0.0489,5250,3187.5,2062.5,0.1454,4875,2062.5,2812.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-102-T19-N,f,23,1,38,1,0.104,6562.5,2156.25,4406.25,0.104,6562.5,2156.25,4406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-17-T3-N,f,23,1,38,1,0.0581,5906.25,4500,1406.25,0.0581,5906.25,4500,1406.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-63-T6-N,f,23,1,38,1,0.1114,6375,3093.75,3281.25,0.1114,6375,3093.75,3281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GC-BCVI-BSWY-24-36-T20-N,g,23,8,38,3,0.6756,6000,2343.75,3656.25,0.0696,6000,4687.5,1312.5,0.0575,5812.5,5062.5,750,0.0714,5625,4781.25,843.75,0.0714,5625,4781.25,843.75,0.0366,3656.25,2343.75,1312.5,0.04,3468.75,2906.25,562.5,0.0418,3750,3187.5,562.5,0.0383,3937.5,3656.25,281.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
